milhas_por_ano,ano_do_modelo,preco,vendido
3299,2012,63878.53,no
15506,2001,101445.17,no
7269,2004,63695.98,yes
11264,1999,70319.95,no
17749,2000,33624.96,yes
14697,1999,40554.2,no
9084,2000,74047.68,yes
10116,1999,56641.19,yes
15441,2000,85717.16,no
12997,2014,40056.43,yes
15506,2001,31492.62,yes
32435,2014,92137.62,no
12690,2012,50941.96,yes
7292,2004,87035.2,no
15567,2002,38683.45,yes
17946,1998,33273.89,yes
4449,1999,20164.44,yes
12107,1998,59877.7,no
9934,1999,46620.95,yes
13821,1999,90066.83,no
25892,2009,39578.66,yes
19073,2003,13815.0,yes
18086,2001,60916.15,no
12315,2001,81745.18,no
7588,2009,82801.67,yes
15481,2005,105755.86,yes
8827,2001,88909.49,yes
12073,2006,85794.15,yes
10734,2015,37987.3,yes
13852,2002,45071.08,yes
9254,2000,82447.73,no
14149,1998,68404.88,no
8096,2000,71923.79,no
17146,2014,103116.75,yes
11564,2004,69354.31,no
12050,2000,42950.35,yes
14244,2010,64029.41,no
9969,2005,89092.01,yes
12116,2006,23483.61,yes
15355,2008,63602.22,no
28874,2008,81825.34,no
10647,1999,64768.12,no
12782,2009,53072.67,yes
9462,2000,28132.63,yes
9649,2003,15243.85,yes
14343,2000,79005.64,no
31167,2000,68485.77,no
15209,2003,31661.81,yes
16217,2001,64799.18,yes
9388,2005,87443.86,no
6427,2001,92523.91,no
16682,2002,27165.64,yes
15838,2015,78410.73,no
16158,2003,88503.52,no
11826,1998,87872.69,no
15531,2008,90160.7,no
7726,2008,44237.92,yes
10515,2008,82713.13,no
27872,2009,42863.53,yes
9053,2009,49770.93,yes
20836,2003,64793.18,no
12969,2006,107004.95,yes
10293,2001,46014.84,no
18342,2007,106801.47,yes
17202,2010,86457.17,no
15436,2002,19265.48,yes
16631,2014,42213.84,yes
11497,2009,80193.39,no
14664,2003,99155.67,yes
7237,1998,75076.46,no
12764,2013,107095.75,yes
15314,2009,105881.7,no
10043,1998,79641.5,yes
14708,2005,93654.11,no
12768,2003,27274.02,yes
9605,2001,30113.92,yes
5543,1998,35276.49,yes
15278,2008,50148.81,yes
20313,2002,47954.11,yes
9593,2001,74809.55,no
18895,2008,45684.23,yes
11625,2006,81761.09,no
16601,2005,90366.63,no
13452,2001,89386.19,no
25270,2005,45840.88,yes
8565,2006,30972.94,yes
14565,2008,74752.8,yes
11914,2005,89285.24,yes
10376,2002,49158.75,yes
14117,2003,89674.8,no
14377,2004,71485.36,no
13004,2014,75968.53,yes
20994,2006,89259.18,no
21815,1999,51263.59,yes
29574,2009,100289.19,yes
5740,2000,73934.8,no
8729,2006,57658.43,yes
25501,2008,66368.74,no
20495,2000,54433.31,yes
11279,1998,37776.56,yes
15307,1999,18916.46,yes
11218,2001,46556.27,yes
11663,2005,71697.79,no
10844,2009,60480.94,no
13395,2004,98640.58,yes
18669,2005,75319.78,no
7298,2003,44550.84,yes
30729,2007,22003.01,yes
24135,2001,100572.36,yes
20083,2002,76250.94,no
11548,2009,92704.33,no
23995,2004,44199.77,yes
20378,1998,79947.11,no
18683,2009,37231.03,yes
31256,1999,46969.03,no
11891,2010,45077.49,yes
12027,2005,53162.78,yes
16712,2008,51676.98,yes
15339,2005,98723.43,no
9168,1998,74280.96,no
7600,2010,84600.89,no
19068,2000,38631.23,yes
12737,2001,51946.19,yes
18156,1998,66723.31,no
13953,2001,68252.54,yes
12452,2004,42165.67,yes
25183,2004,29339.27,yes
10066,2000,30247.68,yes
18155,2003,110187.07,yes
16758,2001,59954.46,yes
10568,2007,45587.14,yes
14125,2011,80293.35,yes
9670,2004,49166.63,yes
28547,2003,59016.5,yes
19398,2001,76590.69,no
21320,1998,32458.25,yes
11676,2000,35277.07,yes
11814,2001,55450.78,yes
9482,2010,98127.5,no
19817,1999,59909.21,yes
16583,2011,74190.15,no
13499,2009,99073.34,no
15074,2012,72139.41,no
14083,2011,112519.27,no
11809,1998,68818.01,no
27325,2012,36230.05,yes
18655,2000,48505.15,yes
14076,2010,67539.34,no
13601,2001,22172.83,yes
9141,2014,88633.59,yes
12356,2002,84657.7,no
18232,2011,58157.57,yes
19685,2011,64240.22,no
15612,2012,93987.74,no
15970,2002,90011.12,no
10114,2008,86916.84,yes
20197,2000,40431.76,yes
13547,2007,50918.51,yes
8834,2003,57375.14,yes
12629,2012,64401.11,no
29069,2004,51155.87,yes
17986,2005,25453.97,yes
11790,2008,110827.05,yes
17782,2002,103679.44,yes
11839,2010,75666.58,no
19156,2011,75284.51,no
11516,2001,79969.66,no
13713,1998,51976.9,yes
17734,2011,89438.8,no
15957,1998,20513.27,yes
6305,2005,71329.22,yes
14726,2005,104775.24,yes
10835,2001,61226.6,yes
17064,1999,93574.41,no
19336,1998,93829.67,no
10068,2006,43173.92,yes
14946,2001,58669.34,yes
14356,2002,92120.62,no
12628,2009,94468.3,yes
11351,1999,103253.06,no
12298,2010,42686.69,yes
10486,1998,71579.46,no
18605,2000,43234.69,yes
10663,2004,70211.0,no
19124,2003,19889.78,yes
11165,2007,69158.13,yes
13633,2002,51999.59,no
13010,2011,95820.1,no
10154,2010,105798.05,yes
8088,2011,83316.83,yes
12813,2009,87048.9,yes
22463,1998,51244.01,no
15617,2005,75526.3,no
9587,2002,56673.6,yes
9871,2005,32484.58,yes
9981,2003,78184.36,yes
15005,2000,56551.67,yes
12158,2004,83399.02,no
8000,2010,83274.15,no
8086,2001,83028.28,no
10072,2003,97388.25,no
11652,2011,52510.84,yes
8787,2011,53689.91,yes
13781,2000,18116.09,yes
7000,2000,25395.25,yes
8757,2000,50790.83,no
7183,2000,60101.47,no
14672,2008,28504.7,yes
14874,2002,76081.36,yes
20146,1998,74931.06,no
8834,2007,50612.12,yes
14827,2006,99551.03,yes
19600,2003,20943.92,yes
16908,1998,96628.69,no
16896,2000,57531.55,yes
13241,2002,26703.07,yes
11320,2007,96894.71,no
11263,1998,59269.24,yes
10274,2013,45940.75,yes
15392,2000,68857.75,no
8350,2001,74647.16,yes
5443,2009,44385.56,yes
15484,2002,89257.91,no
15985,2007,39594.84,yes
5130,2004,45705.88,no
23470,1998,5302.65,yes
15006,2001,60813.62,no
11266,2006,90650.02,no
27948,2006,39685.45,yes
19517,2005,47440.12,yes
10310,2006,24262.63,yes
14461,2000,75537.16,yes
10890,2002,97617.03,yes
13727,1998,76082.13,yes
7202,2003,54865.36,no
10624,2004,76838.86,no
8860,2008,61635.57,no
11748,2000,84469.03,yes
16236,2000,101207.55,no
15990,1999,88525.89,no
17174,2001,32149.63,yes
12211,2004,47107.99,yes
15564,2004,62874.07,no
11522,2010,58858.0,yes
9419,2000,6430.27,yes
12717,2006,62739.53,no
16217,2000,62281.67,no
13290,1998,48649.71,yes
17080,2005,71389.44,no
12048,1998,31862.72,yes
16095,2003,77989.67,no
11529,2015,81276.71,yes
11607,2008,112843.01,no
16923,2007,43872.11,yes
16303,2010,70664.27,no
7310,2000,60558.38,no
18023,2000,68426.97,no
19142,2008,51551.16,yes
13821,2001,34698.8,yes
15764,2006,98574.48,no
9078,1999,38659.41,yes
9387,2001,31395.84,yes
14056,2004,36654.55,yes
12799,2010,74151.11,no
14198,2012,82819.96,yes
23494,2006,76404.77,no
14331,2006,32128.77,yes
9642,2007,28420.83,yes
14802,1999,28322.44,yes
14226,2013,104931.65,yes
12507,2007,70766.35,no
17590,2003,89385.63,no
9939,2002,90895.63,yes
9856,2003,84016.36,no
12247,2004,25358.06,yes
5983,2000,54545.99,no
15484,1999,86592.34,no
6305,2000,88721.54,yes
18358,2010,93589.34,no
9584,1999,86309.99,yes
12750,2004,87987.24,yes
14172,2006,23973.44,yes
22175,2006,55817.58,yes
15959,2015,51519.88,yes
11139,2004,59923.65,yes
15816,2000,77897.32,no
11097,2007,81038.08,yes
14221,2000,73908.53,yes
8019,2012,91588.95,no
9319,2007,92832.99,yes
17527,1999,38848.9,yes
12738,2001,68332.07,yes
4228,2008,82703.04,no
23323,2013,37189.19,yes
6933,2008,84878.36,no
17438,2004,97676.32,no
12652,2007,98361.32,no
15978,2004,80319.11,no
21526,2004,37223.16,yes
10940,1998,44981.62,yes
29639,2001,48298.96,yes
21404,2009,87519.54,no
20011,2000,37352.31,yes
16714,2001,45654.68,yes
8970,2014,47925.82,yes
6501,2013,64559.26,yes
14788,2011,60084.26,no
20405,2000,40144.31,no
16804,2001,54560.02,yes
13730,2005,30351.7,yes
15456,2012,100653.7,no
9592,2010,100070.05,yes
9265,2010,63257.43,yes
13931,2007,62631.7,yes
16835,2003,49693.56,no
18915,2001,63021.09,no
10895,2010,76996.69,no
12696,2008,63385.9,no
14505,2006,61928.06,no
23922,1999,41554.1,no
8046,2008,84872.93,no
15412,2002,82967.26,no
17782,2007,102635.71,yes
10574,2003,42106.6,no
7308,2011,96687.3,no
14027,2005,87258.31,yes
9695,2007,95794.83,no
9888,1999,39872.69,yes
9801,2002,46695.43,yes
8984,1999,72289.79,yes
10637,2000,109586.75,yes
14625,2014,107506.79,no
8924,2008,93023.18,no
16154,1998,15625.91,yes
10229,2000,53696.66,yes
21853,2006,53786.16,yes
9798,2005,94149.01,yes
5759,2005,99662.81,no
18387,2008,85752.16,yes
9717,2004,43170.84,no
9200,2014,109126.38,yes
10430,2013,41406.73,yes
11844,2008,69842.8,yes
11616,2008,54866.54,yes
15136,1999,74616.76,no
16428,2005,70736.75,no
19143,2001,83966.21,no
17590,2002,81310.99,no
14271,2000,74322.24,no
13927,2007,72197.78,yes
13989,1999,104008.73,yes
10005,2006,35132.04,yes
24451,1999,74073.73,no
16087,2005,43466.4,no
14097,2004,57870.98,yes
16483,2006,24376.36,yes
7459,2001,30354.6,yes
10847,2002,92866.24,no
21494,1998,56441.57,no
17411,2003,105337.08,no
9207,2000,36572.92,yes
21916,2010,99534.22,no
11994,2007,69477.63,no
12986,1998,51874.07,yes
14276,2011,108583.26,no
10334,2005,96236.86,no
11340,2004,73829.35,yes
16178,2000,65674.19,no
11957,2005,70233.99,yes
11002,1999,43669.79,yes
15205,2012,81181.03,no
17931,2004,31981.9,yes
8743,2000,105772.58,yes
10167,2010,45875.99,yes
9174,2003,31411.19,yes
17033,1998,68427.53,no
8493,2013,110254.31,no
15781,2003,39006.53,yes
19921,2004,82891.35,no
16896,2007,51537.72,yes
12810,2010,91898.37,no
13908,2001,42684.91,no
15268,2010,32066.43,yes
14589,2007,102921.08,no
16842,2000,20866.17,yes
10258,2003,67495.34,no
16872,2011,61598.95,no
16796,2004,38017.21,yes
8050,2010,87871.01,no
18750,2002,93727.06,no
15386,2002,92426.97,no
11959,1999,15745.6,yes
17680,2003,30651.01,yes
10067,2005,86272.4,yes
10790,2001,86242.98,yes
15415,2000,63037.25,no
11840,2010,84326.61,no
11447,1999,76111.54,no
12666,2002,78756.81,yes
10168,2009,72157.42,no
12842,2008,69766.48,no
16048,2012,49923.2,yes
11053,2002,37764.21,yes
13035,2003,91859.27,no
14375,1998,104096.85,no
15526,2007,46880.0,yes
5479,2003,59941.85,yes
5784,1998,67471.21,yes
10637,2001,38824.59,yes
6392,2003,92487.49,no
24607,2003,33249.1,yes
14645,2002,69597.62,no
6634,2016,41889.25,yes
21375,2001,41547.57,yes
13528,2005,72973.99,no
21677,2009,52056.15,yes
18948,1998,98030.97,no
11390,2010,60837.66,no
13271,1998,15797.57,yes
12615,2002,37715.65,yes
11472,2011,100298.94,yes
13569,2002,65522.06,no
14588,2000,28676.35,yes
12439,1999,21786.56,yes
6747,1998,58943.24,yes
17403,1998,29874.55,yes
18638,2000,45523.42,yes
19482,1999,25815.51,yes
14406,2007,31507.92,yes
9241,2009,83804.85,no
10706,2004,76492.43,no
12754,2002,94466.37,no
17330,2007,43322.08,no
11090,2013,83230.98,no
9676,2009,95399.48,yes
14489,2007,107395.06,no
11743,2001,74858.78,no
20907,2000,49452.57,yes
15018,2002,38470.47,yes
12055,2009,59553.64,yes
10950,1998,72538.63,yes
8466,1999,81112.24,yes
13551,2000,70200.6,no
16706,2001,40406.97,no
19046,2003,107452.27,no
13154,2006,44985.86,yes
13879,2003,92386.69,no
13020,2000,38672.04,yes
11086,1998,28953.6,yes
14845,2007,56601.94,yes
19315,2000,24515.41,yes
13384,2003,82690.04,yes
27107,2000,36445.4,yes
16220,2017,87019.31,no
12619,2007,38122.08,yes
14467,2015,67006.39,no
11201,2000,72502.94,no
11361,2006,99383.38,yes
33919,2006,103501.33,no
7527,2000,13293.71,yes
17730,2008,87588.22,no
17530,2000,52312.0,no
13920,2011,42703.49,yes
14365,2000,77877.41,no
11980,1999,14038.5,yes
27383,1998,67309.7,yes
9964,2007,59734.26,yes
12607,2006,58588.56,yes
24586,1998,31646.59,yes
13939,2003,80824.21,no
15191,1999,59136.14,yes
15950,2006,79795.29,no
15024,2007,98766.81,no
19714,2001,48537.6,yes
24170,1998,47444.54,no
11643,2002,79581.01,yes
16235,2007,98104.79,no
12551,2006,55286.03,no
11253,2000,37025.38,yes
11796,2003,97403.97,no
23282,1998,74448.09,no
13023,2009,107178.82,yes
17280,2005,64720.73,no
9585,2000,104043.08,yes
10060,2008,73827.01,yes
20296,2004,63529.55,no
17838,2009,69311.82,no
11024,2004,55309.12,no
26395,2004,83262.08,no
14275,2009,46186.21,yes
12018,2006,24734.23,yes
19693,2000,42912.05,yes
18083,2005,44184.28,yes
17601,2008,49681.45,yes
7703,2006,84119.31,no
10341,2010,89254.39,no
8776,2006,38395.72,yes
23340,2007,40265.47,no
18910,2005,48751.65,yes
10121,2005,43343.58,no
27633,2003,52529.15,no
11434,1999,63862.17,yes
12053,1998,48629.35,yes
16989,2001,60447.01,no
9478,2007,86217.44,no
10549,2005,90699.54,yes
11317,2005,55008.86,yes
18525,2012,55667.76,no
9537,2001,45572.03,no
12025,2003,80565.7,yes
33575,2013,81495.7,no
14302,2006,85541.0,yes
16038,2012,108015.84,yes
10814,2007,75906.68,yes
22214,2000,100240.8,yes
22726,2003,67595.17,no
10024,1998,102039.14,yes
27297,2006,100638.97,yes
12131,2000,103904.47,no
12550,1999,41123.79,yes
16188,2013,83433.78,no
11250,2011,52865.89,yes
17370,2012,104894.69,yes
12093,2012,76824.11,no
30963,2015,57210.38,no
18144,2000,96697.34,no
17686,2002,59274.47,yes
19294,1999,21639.34,yes
23411,2008,112960.86,yes
18765,2004,71103.51,no
6661,1998,22724.99,yes
14092,2004,104360.25,yes
10899,2008,47988.09,no
6065,2006,64769.0,yes
18356,2006,50854.92,no
9104,2000,55848.49,yes
11902,2000,49781.99,no
17725,2005,85173.95,no
12135,2008,106199.48,no
13401,2000,70719.13,yes
21681,1999,102391.15,yes
17369,2014,32151.9,yes
7175,1999,82606.94,no
17377,2000,55080.07,yes
15382,2016,51056.16,yes
22684,2005,89248.49,no
13696,2006,72236.91,yes
19559,1999,75970.81,no
11685,2016,77037.04,yes
15644,1998,109687.96,yes
6634,1998,84462.26,yes
21425,2004,68070.32,yes
15349,1999,61436.02,no
9043,2006,84108.24,yes
9558,2002,70550.31,no
9270,2003,91655.93,yes
17592,2009,41677.01,yes
14799,2003,76139.17,yes
9383,2006,70072.72,yes
16932,2012,55840.01,yes
9238,2009,38139.4,yes
13496,2011,31669.35,yes
18672,2004,106643.74,yes
17939,1998,14787.97,yes
14039,2010,78190.52,yes
15209,2000,14909.06,yes
12741,2010,58738.63,yes
14877,2012,39193.14,yes
11442,2002,9599.4,yes
16459,1998,108047.32,no
25118,2003,81826.92,no
9102,2006,110321.14,yes
19746,2004,49433.51,yes
8492,2011,92454.54,no
13829,2010,70209.93,yes
16632,2012,102936.53,yes
7328,1998,44183.26,yes
14504,2006,45433.26,yes
11528,2009,111573.7,yes
19419,1999,72048.69,no
9245,1999,30017.17,yes
10690,1999,47594.21,yes
7931,2009,78166.02,no
16097,2002,38812.97,yes
8677,2016,89316.18,no
10120,2008,58536.35,yes
12681,2008,113014.52,no
12338,1998,94520.42,no
14347,1998,70578.28,yes
13205,2008,71954.39,no
7401,1999,12451.52,yes
12403,2000,22273.66,yes
18830,2000,72112.23,no
9760,2004,93186.01,yes
16605,1999,66892.39,yes
13492,2005,102008.03,no
14242,2012,104764.63,yes
19432,2006,34179.11,yes
11078,2006,92062.22,no
11194,2007,83588.93,no
16868,2007,83722.16,no
12458,2007,77474.4,yes
16074,2004,61499.87,no
15492,1999,73812.31,no
9546,1999,37362.23,yes
9441,1998,73700.13,yes
12844,2001,96329.22,no
10401,2005,48384.49,yes
13259,2011,38721.73,yes
15704,2001,55368.9,yes
17217,1998,106556.62,yes
11729,2001,58081.38,no
11838,2004,97217.61,yes
7077,2008,57789.17,yes
8834,2005,62258.46,yes
13233,2008,34568.15,yes
11967,2000,9704.66,yes
4959,1998,24336.69,yes
11920,1999,84202.54,yes
15138,2003,97629.71,no
12736,1998,67000.03,no
14906,2011,114013.96,no
11368,2000,35797.04,yes
12361,2002,78475.71,no
14146,2009,104039.46,no
15434,2002,84597.71,no
13224,2010,71440.84,no
12018,2000,53682.98,no
13926,2001,44714.27,yes
14841,1999,88801.87,no
10792,1998,54727.52,yes
9393,2005,68283.47,no
24171,2004,71644.09,no
8283,2002,53704.29,no
14617,2001,34926.75,yes
12964,2014,113984.99,yes
9616,1998,29464.29,yes
19239,2005,22031.36,yes
10721,1998,72944.07,no
14034,1998,19280.01,yes
5034,2008,69064.27,no
22714,2003,67810.44,no
16996,1999,79880.01,no
11299,2002,38193.48,yes
12724,2014,98623.49,no
15941,2002,23267.53,yes
11873,2002,56019.02,yes
12327,2007,94804.13,yes
23499,2003,88987.67,no
14155,2011,95035.75,no
12046,2001,79373.04,yes
16399,2009,78476.16,no
11164,2003,73148.73,yes
13299,2001,116851.09,yes
15354,2009,97814.01,no
16348,2005,50762.87,yes
20691,2007,76915.63,no
14590,2001,38133.74,yes
18841,2004,97218.47,no
6186,2003,83359.8,yes
7081,2007,104942.37,yes
10153,2002,60929.49,yes
9242,2000,25372.59,yes
23836,1999,20291.5,yes
8521,2004,90252.06,no
12653,1999,49526.84,yes
11657,2014,41124.42,no
17897,1998,42817.11,yes
20101,2009,52107.63,no
8347,1999,85148.65,yes
10906,2001,85624.65,no
18058,2007,53049.44,yes
9525,2006,79823.61,yes
12737,2001,102949.5,no
15844,2002,101256.82,yes
21501,2005,70916.73,no
18566,2011,102783.57,no
17434,2013,41364.43,yes
19696,2003,88325.26,no
18949,2000,97829.43,no
9011,2006,57527.59,no
15563,1999,18190.97,yes
12051,2000,60404.6,no
12079,2000,85690.65,no
10987,2006,49856.81,no
12599,2011,70661.59,no
16172,2005,67868.17,no
22541,2000,89311.62,no
16148,2003,80361.96,no
9789,2000,30726.81,yes
12846,2003,77107.66,no
11354,2002,63142.95,no
12137,2007,38205.59,yes
20099,2006,70232.77,no
9040,2003,51590.46,no
14369,2007,91092.5,yes
20949,2003,59209.5,yes
25700,1998,50245.06,yes
12150,2007,55702.11,yes
10205,2009,62457.76,yes
9884,2009,56719.8,yes
8663,2004,68875.3,no
9709,2002,76535.53,no
8772,1999,58479.95,yes
11685,2006,38608.51,yes
17232,2005,88731.36,no
20089,2011,60623.88,no
18470,2005,38272.2,yes
20460,2002,48269.75,yes
10285,2011,85118.16,yes
9262,1999,14734.22,yes
11616,2006,69308.02,no
8654,1998,27283.31,yes
25768,2014,101574.57,yes
10622,1999,79169.91,no
9593,2001,75299.81,yes
15769,2016,102846.5,yes
9619,2004,110027.63,yes
17309,1998,103005.56,no
14686,1998,47810.43,yes
19256,2009,77419.97,no
21724,2010,97799.47,no
15689,2005,22347.16,yes
16574,1998,72636.87,no
27307,2005,63044.96,no
6771,2013,103497.3,no
10523,1999,98109.66,no
7416,2001,50672.05,no
19212,2002,53562.44,yes
8994,2006,83295.5,no
22487,2012,54386.99,no
9585,2004,38545.8,yes
26464,2000,89274.87,no
8547,2006,89830.35,yes
23946,2004,23058.04,yes
15565,2000,60996.22,no
18329,2002,78197.63,no
19642,1999,79098.46,no
7970,2006,63442.77,yes
16466,1999,54841.71,yes
9867,2008,77619.22,yes
23675,2014,58944.38,yes
10574,2002,73254.87,no
15869,2013,60199.49,no
7654,2009,72994.63,no
10606,2012,38153.87,yes
7779,2008,31170.45,yes
9290,2016,74368.35,yes
24626,2003,76902.98,no
13135,2000,39883.86,yes
9734,2000,96539.94,no
11643,2009,63920.67,no
10662,2005,79467.68,no
11127,2002,109902.49,yes
13076,2005,110034.46,no
16748,2009,60807.76,no
13256,2012,81522.83,no
8376,2004,54999.49,yes
18118,2000,60921.29,no
7292,2005,36272.79,yes
18116,1999,58033.24,yes
10105,2016,85284.05,yes
13139,2004,65426.98,no
9556,2009,63560.42,no
20299,2004,99437.61,no
22430,1999,20355.15,yes
9259,2007,47996.97,yes
18600,2000,23689.87,yes
21972,2011,97920.73,no
15475,2006,69611.53,no
22107,1998,76696.71,no
12181,2001,30264.59,yes
13718,1999,84443.37,no
22981,2004,57728.04,no
3457,2013,88236.75,no
20461,2000,26789.91,yes
20704,2003,93723.68,no
14172,1998,88451.48,yes
13796,1999,64018.83,yes
12228,2000,35701.4,yes
10504,2001,81441.98,no
7580,2004,108727.76,no
10430,1998,31204.19,yes
12835,2015,113574.49,yes
25564,2000,61036.73,no
17190,2011,37396.83,yes
30902,2001,46964.03,yes
15987,2006,18942.87,yes
18667,2013,51347.49,yes
12146,1998,92702.49,no
10221,2001,71384.57,no
21877,2010,113105.61,no
38307,2015,52184.62,yes
21199,1998,32484.74,yes
5741,2012,97905.46,no
6695,2008,47063.4,yes
9532,2010,57235.77,yes
9467,2004,46134.38,yes
16996,2006,61268.32,no
8412,2005,76151.25,no
19608,2008,102084.21,no
15979,2012,102265.27,yes
13652,2011,101937.6,yes
9646,2000,86874.18,yes
7172,2004,67797.9,yes
14986,2000,35502.01,yes
17599,2011,71782.57,no
13863,2000,47023.02,yes
9541,2009,42863.56,yes
10272,2004,53853.49,yes
15182,1998,11861.34,yes
16362,2000,37439.53,yes
14304,1998,38573.64,yes
11406,2002,109081.49,yes
14750,2000,52165.57,yes
9366,2003,98693.48,yes
5113,1999,66813.99,yes
15603,2004,75465.42,no
8542,2012,95329.69,yes
7527,2013,63044.72,yes
12532,2004,71490.14,yes
15418,2008,90132.95,no
14914,2000,76266.18,yes
10408,2002,55784.03,no
15423,2006,69836.77,no
18235,2001,57123.52,yes
17740,2002,15996.42,yes
20033,2002,23760.41,yes
16473,2010,109974.91,yes
4899,2000,42161.62,no
14353,2000,35732.26,yes
10978,2001,65194.43,yes
11959,2007,47260.18,yes
21633,2006,78169.49,no
22186,2000,81293.96,no
7821,2007,104235.06,yes
21224,2005,44432.89,yes
25991,2006,74135.04,yes
18382,2011,47198.98,yes
15126,2011,108269.38,yes
18323,2011,93264.84,no
15287,2006,43462.72,yes
18288,2004,95041.88,no
11316,2007,97340.13,yes
18786,2009,48799.63,yes
10393,2005,71366.67,no
18669,1998,61519.39,no
17197,2003,53475.76,yes
8863,1998,56261.15,yes
10656,2005,85771.64,no
12615,2008,79078.19,no
12469,2003,41806.62,yes
13072,2004,29293.71,yes
10635,2000,51240.21,yes
14862,2002,68950.28,yes
11131,2002,62418.07,yes
15047,2006,102015.69,no
17559,1999,73805.05,no
15378,2003,34883.85,yes
14691,2008,78141.78,no
23716,2004,56169.98,no
17890,2006,60985.25,no
17937,2007,69857.21,no
12288,1998,40115.78,no
17305,2000,30092.19,yes
16760,2006,72186.15,no
8191,2009,91747.06,no
16490,2011,47635.29,yes
21208,2001,62484.61,no
10604,2002,15993.65,yes
11345,2007,36746.77,yes
5482,1998,38654.3,yes
13975,2004,106145.27,yes
23795,2005,43699.76,yes
12837,2000,89264.69,yes
8359,1998,70366.48,no
15690,2009,95918.91,yes
17103,2008,49867.19,yes
12088,2002,60476.56,yes
13133,1998,3673.03,yes
11935,2003,17745.26,yes
8483,2007,60852.83,yes
22326,2001,61391.24,no
8978,1998,45910.44,yes
23000,2013,50044.94,no
17269,2000,61807.94,no
21753,2012,37189.85,yes
9349,2003,46957.84,yes
10323,2002,98050.92,yes
18859,2013,43864.94,yes
15738,2005,85489.45,no
19566,2016,42794.0,yes
8537,2005,79525.01,yes
23619,2001,40943.98,yes
17868,2003,95528.37,no
9904,2001,61630.3,yes
9124,2002,78248.03,no
8676,2001,57617.5,yes
10669,2002,33202.84,yes
17841,2001,106082.65,yes
